OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
3db16b0ac3772bc40f84dc5fbf342fd9,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusMoranbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
82cdc6f3369735cb48b70338f0ada8a8,D_0__Bacteria,D_1__Latescibacteria,D_2__unculturedsoilbacteriumPRR-10,D_3__unculturedsoilbacteriumPRR-10,D_4__unculturedsoilbacteriumPRR-10,D_5__unculturedsoilbacteriumPRR-10,D_6__unculturedsoilbacteriumPRR-10
82d67e3fe7c040207633a97e31fdbbab,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
7e7acb15e9e775d3a2ebf8b73a0d19c4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
f96893c8c3a79c812554f37ae478ca51,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Ardenticatenales,D_4__uncultured,D_5__unculturedprokaryote,D_6__unculturedprokaryote
bc4faf9c47005cc366ea1ec75fc0d2ce,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,,
23f4df4875d859d52ad02716c01b00e4,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Gastranaerophilales,D_4__unculturedorganism,D_5__unculturedorganism,D_6__unculturedorganism
e0e72e90a9c3b1667a1621afc48f1c21,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanobacteria,D_3__Methanobacteriales,D_4__Methanobacteriaceae,D_5__Methanobacterium,
1a21b90138f5fef8a695cbc28280e470,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__Spirochaeta2,D_6__unculturedSpirochaetesbacterium
677de800ffee46592bdf74112b786622,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__unculturedbacterium
7e6ee3f7d92878555f04bf88e1125fee,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Caldilineales,D_4__Caldilineaceae,D_5__uncultured,D_6__unculturedbacterium
0cd645f580a70bf95a37602e1a2137ba,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae(Subgroup3),D_5__Bryobacter,
cbac3e7a663b6a2e670bc552df297925,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXIII,D_5__Anaerovorax,
84f6d7fafdd917c863c0239af2eb4002,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Leptolinea,D_6__unculturedChloroflexibacterium
2c8880931c58a7dd5f1526e99c5e0f59,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup6,,,,
6c08dcac0ecb8cf9dfda38843d5a99b8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Ignavibacteriales,D_4__Melioribacteraceae,D_5__IheB3-7,D_6__unculturedbacterium
563f86dc0000b98e92aeecdf7a6eb2f3,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,D_6__unculturedbacterium
34731d603ceae903d19376280403adca,D_0__Bacteria,D_1__Spirochaetes,D_2__Leptospirae,D_3__Leptospirales,D_4__Leptospiraceae,D_5__RBG-16-49-21,D_6__metagenome
5a149d2d6aee044070d23834dad82f89,Unassigned,,,,,,
3e998bf69003946fe20752b8458aa1b3,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Anaerolinea,
d8db6a020ecacabf2779a04de463c0aa,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Ignavibacteriales,D_4__Ignavibacteriaceae,D_5__Ignavibacterium,D_6__unculturedbacterium
4880a5afac20f17b81d58f1b0fc0132d,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__CandidatusAnammoximicrobium,D_6__unculturedsoilbacterium
ee198e51435f1eab177fc7c279303274,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Lacibacter,D_6__unculturedChitinophagaceaebacterium
edf2ca1c77dc4c8cdddb657962e3662a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__Ignavibacteriales,D_4__Melioribacteraceae,D_5__IheB3-7,D_6__unculturedbacterium
79668c9dd4b3551cb0e6f991f7f29401,D_0__Bacteria,,,,,,
6c22968643ab64357d4e0bad9c369815,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__Smithella,
c307535f73bc1ecdab81eff3523abb7f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__Lentimicrobiaceae,,
068c3d60c15702796fe5a6fb172528ce,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,,
9b53661c95fc8805c7979691e7006065,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,,,
f5eb6b12b533e57a2b09d74e85bd3b6a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caedibacterales,D_4__Caedibacteraceae,D_5__Caedibacter,
98dbaba3543ce36ee4b5c7bd17f0dced,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12marinegroup,D_5__unculturedbacterium,D_6__unculturedbacterium
ba97230c4a93ae2117ac0f3041448697,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,D_5__unculturedBacteroidetesbacterium,D_6__unculturedBacteroidetesbacterium
691404a7ee764d238dd2576155ffdcca,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__BacteroidetesBD2-2,D_5__unculturedprokaryote,D_6__unculturedprokaryote
a4a2aeb095114b23877aa3aff6412d27,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
792732ccfa8a5a6569fa065b4df012a8,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SJA-15,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
c21145649b82383459fc80b5bd4e7498,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,D_5__unculturedBacteroidetesbacterium,D_6__unculturedBacteroidetesbacterium
71a0b030808b747159d99d1a09d41150,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup6,,,,
fb114ddee523af2c56219627e8fc89be,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedprokaryote
dd1a4f4f78bc3a64bc446abe1a5ab348,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,D_6__unculturedsoilbacterium
e13e7abbfbf183e95d77675a33c7cb45,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Brevinematales,D_4__Brevinemataceae,D_5__Brevinema,D_6__unculturedbacterium
fc5900edc8ad5581e68af9c700519ad9,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales,D_4__Geobacteraceae,D_5__Geobacter,
2512b2e13178ff07b28033407a169e31,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
a15be4772b4192d8a01cb518db9a8a68,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusFalkowbacteria,D_4__unculturedParcubacteriagroupbacterium,D_5__unculturedParcubacteriagroupbacterium,D_6__unculturedParcubacteriagroupbacterium
003f9425fc2e02d7002b8fa5c9a0b3b0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Chromatiales,D_4__Chromatiaceae,D_5__Thiodictyon,D_6__proteobacteriumThd2
b3caf1cebbd99b08e7814febe747ea05,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prevotellaceae,D_5__Alloprevotella,D_6__unculturedPrevotellaceaebacterium
61c99e8c05e4ec601235ebdd8cee0f9b,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__Bacteriovorax,D_6__unculturedbacterium
b3f39de37bc54ff7828fe7d2316d081a,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__unculturedbacterium,D_6__unculturedbacterium
4de55ea38cf82aa107715b1cfca155cc,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__RuminococcaceaeUCG-008,D_6__unculturedbacterium
998c11f4041c20300b85caf44094face,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
1c60832346646b67e6422c73c2967f05,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__uncultured,
8b64bd6e239dcec2d2a07f01ccb1db3b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__D8A-2,D_4__unculturedFirmicutesbacterium,D_5__unculturedFirmicutesbacterium,D_6__unculturedFirmicutesbacterium
2ba722c3a05d4a822ca05a37495621cc,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Roseomonas,D_6__metagenome
67fdc36490b7827dacaea3da76910583,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__uncultured,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
eea487393924561e25464e83b5ee90d7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12marinegroup,D_5__unculturedbacterium,D_6__unculturedbacterium
21ba62d70c4e612427a2c56668400ed4,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXII,D_5__Acidaminobacter,D_6__unculturedbacterium
282b61815f529a253cefe0665d38fa18,D_0__Bacteria,D_1__Spirochaetes,D_2__V2072-189E03,,,,
2bb24e75afbe54ec8eb533b28a0b6ce6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,
5b5fc123a0442e17f6e0241c8885e168,D_0__Bacteria,D_1__Hydrogenedentes,D_2__Hydrogenedentia,D_3__Hydrogenedentiales,D_4__Hydrogenedensaceae,,
b2cd8ec8da738196f965db759fde22e5,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__Salinispira,D_6__metagenome
2e94bc4a28777f5f9fab15c1f160d3c3,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
96c903b4a90ec0ee58e227b556e28f52,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__unculturedCoxiellaceaebacterium
aa1087482a5bd53ec4580a739d282d60,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Shewanellaceae,D_5__Shewanella,
8f053db271c89f327978445af6114867,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__NKB15,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
41b77f26a2d95d9eb91d975006bb71f7,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,,,
1453dd947f7a56f891f7065ff9983614,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__Chloronema,D_6__ChloroflexaceaebacteriumenrichmentculturecloneENRICH_SisoF2
d4a0b6f1f74b23c47af5225b6000e60a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12marinegroup,,
1bcef84b3e43e1672c1cf9d9df1262ca,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__metagenome,D_6__metagenome
8a1f80ed72a0669c818f54d9e745baf4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Hyphomonadaceae,D_5__UKL13-1,D_6__unculturedbacterium
b87e246301c12ad38fbe50e2a0341271,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,D_6__unculturedbacterium
56c5f23f486aee2b843bbc87472cff75,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__unculturedCoxiellaceaebacterium
af87db535998fe867d972c6b7064e7f6,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,D_4__unculturedCaldilineaebacterium,D_5__unculturedCaldilineaebacterium,D_6__unculturedCaldilineaebacterium
268a3ee3cf31a8249936a8f5451e764d,D_0__Bacteria,D_1__Acidobacteria,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Thermoanaerobaculum,D_6__unculturedprokaryote
aa3b9802bc3352fa13c30dadc6366368,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Sphaerotilus,
04e1000d370d0e9de8c0341e672e47a6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__uncultured,D_5__unculturedCytophagalesbacterium,D_6__unculturedCytophagalesbacterium
2aff553b2ccd2e8b2979f54838e1e432,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup7,,,
c86c42d313081e6c6ec2c8088812cb23,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Xanthobacteraceae,,
eb8564b6d08fd1582abd38f80ddca892,D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__C0119,,,
43267c4af5c531b07fdb413d597f7845,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Roseomonas,
bdf3f54c53081d1303809ee74550f3ed,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup18,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b6e2c1fc4083a76f6608c981d2bf82df,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,,
ac1399f1464931e685c9b0fa7841d469,D_0__Bacteria,D_1__Acidobacteria,D_2__Aminicenantia,D_3__Aminicenantales,D_4__unculturedsoilbacterium,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
ee1eae940a237f324a9390eb20d67556,D_0__Archaea,D_1__Euryarchaeota,D_2__Methanomicrobia,D_3__Methanomicrobiales,D_4__Methanospirillaceae,D_5__Methanospirillum,
5153bcfc037939b8a898fdb75a62814e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,
f6b39f62dda67266c1b19220cc31d95b,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__Sporomusa,
2e233870ddc4b62b780ce5dbd269c9ca,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales,D_4__Veillonellaceae,D_5__Sporomusa,D_6__unculturedSporomusasp.
42df36c763dd1a8fe5915c42ecf5ce2c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__RuminococcaceaeUCG-010,
0da7defdf7970489fd74d2c37527940b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae1,D_5__Clostridiumsensustricto3,D_6__Clostridiumamylolyticum
e627a10252313e76aa2511bcb4ddaf75,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylobacillus,D_6__unculturedbacterium
7473c5f7d790fb00f7c676d39ae279be,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Hyphomonadaceae,D_5__SWB02,
1f775ee0e29537aab6ea5f9826a3a0a6,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Leptolyngbyales,D_4__Leptolyngbyaceae,D_5__uncultured,D_6__unculturedcyanobacterium
16dad92250210ec5774265122c01cb0b,D_0__Bacteria,D_1__Patescibacteria,D_2__Berkelbacteria,D_3__metagenome,D_4__metagenome,D_5__metagenome,D_6__metagenome
0234344c5194a16654cbdac94efd8de1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Dechloromonas,
807e039edc4486d08f1d5a2b4ad7c010,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Chromatiales,D_4__Chromatiaceae,D_5__Thiodictyon,D_6__Thiodictyonbacillosum
7cb60e32f179633ab8820356580e539b,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,D_6__unculturedbacterium
b2b7e6efcee5b2d819d7d825a48c220b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium1,D_6__unculturedbacterium
1a5769bc09f54ee76b1584e4b7e4bb50,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__Treponema,D_6__Treponemastenostreptum
c9a5d7258e44ca843b97f7f4a505e0ce,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__unculturedarchaeon,D_4__unculturedarchaeon,D_5__unculturedarchaeon,D_6__unculturedarchaeon
56635ce54e720a5b61c59b8b151e716f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,,
a328b3a637f11e0a6d5b415f664d6086,D_0__Bacteria,D_1__Elusimicrobia,D_2__Elusimicrobia,D_3__LineageIV,D_4__ElusimicrobiabacteriumRIFCSPHIGHO2_02_FULL_61_10,D_5__ElusimicrobiabacteriumRIFCSPHIGHO2_02_FULL_61_10,D_6__ElusimicrobiabacteriumRIFCSPHIGHO2_02_FULL_61_10
db1f56358bb9491651ef16fc3249242b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium1,D_6__unculturedbacterium
d2e026a07e38cf528827cd076c2703d7,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,,
4f0c71855c7fac760c1441a5ad7636da,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,D_6__unculturedChloroflexibacterium
62b6b88c089e4a0e57159efae781d02c,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Opitutaceae,D_5__Alterococcus,D_6__unculturedbacterium
80b43924a402ad7ec49512d849d23b82,D_0__Bacteria,D_1__Elusimicrobia,D_2__Endomicrobia,D_3__Endomicrobiales,D_4__Endomicrobiaceae,D_5__CandidatusEndomicrobium,D_6__unculturedbacterium
aacd7138164f41ad4fc0795b85192553,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,,
18cb01a97b7a2ef03adda354e008d472,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Rhodanobacteraceae,D_5__uncultured,D_6__metagenome
4d8849e4b08ff457f647d962ae7be0c3,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Anaerolinea,
bce53af6908ad109fee71f43b010eed8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__alphaIcluster,D_6__metagenome
1bb20ca3b5917ff51d1ef22d804e4208,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Cyanobacteriaceae,D_5__AnnamiaHOs24,D_6__unculturedbacterium
93c036042353c2ee4b396076814a5c6c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__uncultured,D_5__metagenome,D_6__metagenome
29c0959ea7e3d02357491854ed5806cb,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Sandaracinaceae,D_5__Sandaracinus,D_6__metagenome
53fad28d1b848930e35f2c2ebcc7d4ef,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,,,
4ceabeaa0a1cb24b5498ff3f33b53307,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylococcaceae,D_5__Methylocaldum,D_6__unculturedbacterium
172fa63271a397eec0c2a8bdb1194a6e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__NS9marinegroup,D_5__metagenome,D_6__metagenome
e889a21e74038f1ad0b74ec2271336fa,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prevotellaceae,D_5__uncultured,D_6__unculturedbacterium
a6ea7364fad1b8096172695890b1e711,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__uncultured,D_6__unculturedSyntrophomonassp.
526e052bb36fd9e3fb25af4e780f4f07,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__S15A-MN91,D_5__unculturedbacterium,D_6__unculturedbacterium
039a71f75b52fc0616796ebcce0181bf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Chlorobia,D_3__Chlorobiales,D_4__Chlorobiaceae,,
af4d2cdf0c20fe98c18e540d6582a4dc,D_0__Bacteria,D_1__Latescibacteria,D_2__unculturedorganism,D_3__unculturedorganism,D_4__unculturedorganism,D_5__unculturedorganism,D_6__unculturedorganism
31b89aa95438c5b57aee9ab38ccc7ca8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Uliginosibacterium,D_6__unculturedbacterium
1b43d527f6a044128c01d64c61249efd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,,,
14ff660452637cf706f1a97b7c9d2c57,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__Azospirillum,
114a0529f6dd44db246d9485ba3c571a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Chromatiales,D_4__Chromatiaceae,D_5__Thiodictyon,D_6__Thiodictyonbacillosum
0c8092778c3cd90e62e195e6277a4176,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup17,,,,
af27a7891c296acc52e85ee8d65d35fd,D_0__Bacteria,D_1__Acidobacteria,D_2__Aminicenantia,D_3__Aminicenantales,D_4__unculturedAnaerolineaebacterium,D_5__unculturedAnaerolineaebacterium,D_6__unculturedAnaerolineaebacterium
ff38c85b4e20f71f19c56176cff25a36,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__bacteriap25,,
e45b3002541c53236de15608937279d3,D_0__Bacteria,,,,,,
9332a39ccebd83314cff1b627a06f934,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Nostocaceae,D_5__TolypothrixPCC-7601,
7cf60e52788955eda775782d5c726992,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__unculturedbacterium,D_6__unculturedbacterium
7d2133dd97f619a9ed1d687095c5255b,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__32-520,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
8a35bf11b2867889a780cd9b833e8fd8,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,,
faee8866eb1ffff8d6810c3c489d5363,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__metagenome,D_4__metagenome,D_5__metagenome,D_6__metagenome
d0dc86635f72aadda4575fd4d2fd53be,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__metagenome,D_5__metagenome,D_6__metagenome
d51bf469eac7d0d30bdbb18213904d73,D_0__Bacteria,D_1__Patescibacteria,D_2__CPR2,D_3__unculturedClostridiumsp.,D_4__unculturedClostridiumsp.,D_5__unculturedClostridiumsp.,D_6__unculturedClostridiumsp.
11e9f33f3c4a70fd7f97038e3ae46912,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Methylococcales,D_4__Methylococcaceae,D_5__Methyloparacoccus,D_6__unculturedbacterium
7484beef0f3811d0ab11db3d35abc603,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
84d13abf40ae8eb739e328264847d963,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup11,D_3__unculturedAcidobacteriumsp.,D_4__unculturedAcidobacteriumsp.,D_5__unculturedAcidobacteriumsp.,D_6__unculturedAcidobacteriumsp.
